# Output from "mandc" web calculator interface for Zhao et al. (2009) halo mass accretion history and concentration calculator.
# http://202.127.29.4/dhzhao/mandc_calculator.htm
#
# Omega_0  = 0.25
# Omega_DE = 0.00
# H_0      = 100
# sigma8   = 0.8
# BBKS transfer function
# n_spec   = 1.0
# z_obs    = 0.0
# M_obs    = 1.0e12 Msun
         2         1   0.00000000E+00   0.25000000E+00   0.00000000E+00   0.80000000E+00   0.10000000E+01  ---------------  ---------------  ---------------  ---------------      0.10000000E+01                                 
   0.81970083E+00   0.76698923E+12   0.11953356E+02   0.14163934E+15   0.10893621E+00   0.17403785E+03   0.90410031E+11   0.12303006E+17   0.91134410E-02   0.20658668E+03   0.69569616E+12   0.99691024E+01   0.22147038E+15   0.85233074E+12   0.14759068E+02   0.83617190E+14   0.38434756E+10
   0.86208711E+00   0.75480068E+12   0.11672184E+02   0.15025153E+15   0.10624494E+00   0.17482246E+03   0.90085652E+11   0.12303509E+17   0.91024046E-02   0.20634072E+03   0.68457793E+12   0.97480074E+01   0.23394745E+15   0.83806584E+12   0.14359584E+02   0.89597434E+14   0.37322581E+10
   0.90546069E+00   0.74239579E+12   0.11399723E+02   0.15940578E+15   0.10359710E+00   0.17558166E+03   0.89713923E+11   0.12312370E+17   0.90876862E-02   0.20608124E+03   0.67327244E+12   0.95335714E+01   0.24715840E+15   0.82357839E+12   0.13973985E+02   0.96005380E+14   0.36240505E+10
   0.94984457E+00   0.72981479E+12   0.11134621E+02   0.16913721E+15   0.10099386E+00   0.17631695E+03   0.89302642E+11   0.12326719E+17   0.90702555E-02   0.20580579E+03   0.66181308E+12   0.93246744E+01   0.26114826E+15   0.80891058E+12   0.13600428E+02   0.10287162E+15   0.35187782E+10
   0.99526228E+00   0.71703935E+12   0.10877242E+02   0.17948329E+15   0.98433619E-01   0.17702515E+03   0.88845562E+11   0.12348196E+17   0.90495016E-02   0.20551368E+03   0.65018438E+12   0.91216489E+01   0.27596492E+15   0.79404617E+12   0.13239224E+02   0.11022892E+15   0.34163679E+10
   0.10417379E+01   0.70408629E+12   0.10628665E+02   0.19048396E+15   0.95916418E-01   0.17770583E+03   0.88337220E+11   0.12380630E+17   0.90243151E-02   0.20521067E+03   0.63840336E+12   0.89254335E+01   0.29165931E+15   0.77900150E+12   0.12891510E+02   0.11811242E+15   0.33170000E+10
   0.10892961E+01   0.69098235E+12   0.10386823E+02   0.20218182E+15   0.93442706E-01   0.17835939E+03   0.87787447E+11   0.12418987E+17   0.89962738E-02   0.20488968E+03   0.62649098E+12   0.87343041E+01   0.30828564E+15   0.76380718E+12   0.12554628E+02   0.12655974E+15   0.32200865E+10
   0.11379621E+01   0.67769435E+12   0.10152317E+02   0.21462233E+15   0.91010210E-01   0.17898106E+03   0.87186751E+11   0.12465721E+17   0.89644769E-02   0.20454929E+03   0.61441919E+12   0.85487958E+01   0.32590158E+15   0.74842887E+12   0.12229175E+02   0.13561120E+15   0.31258263E+10
   0.11877616E+01   0.66428033E+12   0.99239445E+01   0.22785394E+15   0.88620748E-01   0.17957389E+03   0.86545665E+11   0.12517967E+17   0.89299924E-02   0.20418899E+03   0.60223766E+12   0.83679064E+01   0.34456851E+15   0.73293576E+12   0.11913595E+02   0.14531002E+15   0.30341524E+10
   0.12387211E+01   0.65071426E+12   0.97028186E+01   0.24192836E+15   0.86272352E-01   0.18013352E+03   0.85852962E+11   0.12579861E+17   0.88914733E-02   0.20381023E+03   0.58992630E+12   0.81926116E+01   0.36435174E+15   0.71729440E+12   0.11609068E+02   0.15570249E+15   0.29449998E+10
