#OK
#SQL= select indexNode.treeId, indexNode.haloId, indexNode.descendantId, node.firstHaloInFOFgroupId, node.snapNum, node.redshift, node.m_tophat, node.np, node.x, node.y, node.z, node.velX, node.velY, node.velZ, node.spinX, node.spinY, node.spinZ, node.halfmassRadius, node.mostBoundID from millimil..MPAHalo node, millimil..MPAHalo root, millimil..MPAHalo indexNode where root.haloId = node.treeId and node.haloId = indexNode.haloId and root.m_tophat > 1.0e2 and root.m_tophat < 1.1e2 order by indexNode.treeId
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2012-10-11 00:53:59.647 CEST
#QUERYTIME 410 millisec
#COLUMN 1 name=treeId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=haloId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 3 name=descendantId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=firstHaloInFOFgroupId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=snapNum JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 6 name=redshift JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=m_tophat JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 9 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=velX JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=velY JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=velZ JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=spinX JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=spinY JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=spinZ JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=halfmassRadius JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=mostBoundID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
treeId,haloId,descendantId,firstHaloInFOFgroupId,snapNum,redshift,m_tophat,np,x,y,z,velX,velY,velZ,spinX,spinY,spinZ,halfmassRadius,mostBoundID
102000000,102000031,102000030,102000031,32,2.0700274,13.856573,152,19.13208,31.063505,0.47141838,173.37831,35.126007,97.33366,-0.13724552,0.008426341,-0.048656687,0.020335704,18255587
102000000,102000033,102000032,102000033,30,2.422044,11.790997,139,18.928078,31.02326,0.37908736,176.21327,39.58829,97.54508,-0.04541259,0.2518228,-0.19636224,0.014796829,18255632
102000000,102000038,102000037,102000038,25,3.575905,7.4877133,95,18.466139,30.945415,0.14885344,162.05148,21.894907,81.68614,0.038956974,0.045064017,-0.01533956,0.013882505,18256011
102000000,102000040,102000039,102000040,23,4.1794686,6.1106625,75,18.255592,30.953463,0.01955201,153.58958,19.690037,87.00301,-0.028395886,-0.10562607,-0.058001805,0.009751688,18256011
102000000,102000074,102000073,102000074,31,2.2394855,7.7459106,103,19.250591,31.12339,0.043245073,154.26546,-43.440857,205.88948,0.24699017,0.013246154,-0.040282868,0.021472458,14805725
102000000,102000097,102000096,102000097,27,3.060419,3.18443,37,19.378242,31.076927,62.34371,125.55509,28.251244,138.94037,-0.016537182,-0.026615735,0.01227647,0.010071368,18255479
102000000,102000131,102000130,102000131,22,4.5195556,2.5819702,30,18.052383,31.546524,61.073418,149.7008,-69.609795,133.13573,-0.025838207,0.023036482,-0.07009467,0.009128524,14806818
102000000,102000133,102000132,102000133,34,1.766336,0.516394,22,19.265461,31.159956,0.025456136,211.72871,-35.42971,178.6696,-0.0966508,-0.091176525,0.0452317,0.02178775,14806615
102000000,102000138,102000137,102000012,51,0.36234027,0.0,30,21.141644,30.771988,1.8101631,167.89969,4.411388,170.87971,-0.031899896,0.16496618,0.04497889,0.023109509,14806371
102000000,102000140,102000139,102000014,49,0.45657724,0.0,25,21.004253,30.7527,1.7121145,166.62985,37.18953,85.64875,-0.12027671,0.023981309,0.01115703,0.015335915,14806370
102000000,102000167,102000166,102000002,61,0.041403063,0.0,142,21.757847,30.694149,2.4943283,324.775,-5.355443,326.35632,-0.06712089,-0.023815917,-0.04530972,0.029762978,18252863
102000000,102000174,102000173,102000174,54,0.24246909,13.684442,154,21.169329,30.624557,1.9452873,290.34225,59.98599,254.93094,-0.29488066,-0.0125645455,0.26132315,0.038756255,18252863
102000000,102000197,102000196,102000197,31,2.2394855,6.4549255,87,18.63437,30.053074,62.39143,184.33539,29.910328,142.48657,0.051656526,0.026044376,-0.20314987,0.020457003,18256283
102000000,102000010,102000009,102000010,53,0.2798018,90.28289,1105,21.337404,30.671484,2.1930606,230.61935,-63.580467,209.9089,-1.416625,0.4349926,0.6658622,0.07476968,18255590
102000000,102000012,102000011,102000012,51,0.36234027,90.36896,1050,21.176556,30.709335,2.048543,236.69974,-56.560055,209.16808,-1.342083,0.5503079,0.7380073,0.07274516,18256011
102000000,102000046,102000034,102000046,28,2.8311827,2.2377074,23,18.75783,30.917871,0.15053003,129.26613,97.51705,175.13269,-0.017863298,0.008825842,-0.1635517,0.014609656,18255789
102000000,102000059,102000058,102000059,23,4.1794686,2.2377074,34,17.949442,31.291412,62.284206,168.04926,-34.299793,99.390465,0.039748784,-0.06805824,-0.047772698,0.009177588,14806016
102000000,102000061,102000060,102000061,21,4.888449,1.1188537,25,17.810175,31.355276,62.17867,163.0492,-33.03127,90.65011,0.023866948,-0.017967667,-0.036411695,0.009249659,14806060
102000000,102000076,102000075,102000076,29,2.6188614,6.885254,79,19.095966,31.190735,62.32061,149.56433,-44.578217,196.18047,0.04205328,-0.1669241,-0.08875066,0.013308778,14806582
102000000,102000095,102000094,102000095,29,2.6188614,3.2704954,63,19.477741,31.115046,0.030553093,130.31453,7.5270696,160.49077,-0.3242851,-0.2163641,-0.26811206,0.020864086,18255463
102000000,102000110,102000109,102000020,43,0.8276991,0.0,105,20.21521,30.759157,1.1587704,262.71033,-26.512709,332.5415,0.023124114,0.16286252,0.055620693,0.017152956,14806695
102000000,102000112,102000111,102000112,41,0.98870814,14.631165,169,19.971529,30.80292,0.833465,233.8176,-53.788452,306.05533,-0.19216253,0.40161404,-0.04378508,0.025663026,14806820
102000000,102000146,102000145,102000146,43,0.8276991,3.7008238,40,20.221907,31.003838,1.5938113,313.87418,-154.7472,124.90313,-0.099383116,0.005096022,-0.05368476,0.018014532,14806331
102000000,102000159,102000158,102000159,30,2.422044,1.8073791,20,18.431036,31.893583,0.42279968,204.74196,-98.204,161.81473,0.02824629,-0.022520341,0.09590968,0.008665831,14806352
102000000,102000161,102000160,102000161,28,2.8311827,1.7213135,20,18.18534,31.99103,0.23901324,202.03462,-92.58737,148.31334,0.015554378,-0.06323289,0.005417596,0.008136525,14806335
102000000,102000176,102000175,102000176,52,0.31970343,14.028705,150,20.983765,30.583826,1.7759275,275.51868,68.058754,237.70392,-0.32121366,0.088311076,0.3083825,0.030388843,18256259
102000000,102000195,102000194,102000195,33,1.9126327,6.282794,91,18.843283,30.09367,0.06529972,197.01126,37.18267,155.00223,-0.03432961,-0.08573976,-0.17807311,0.019833166,18255809
102000000,102000005,102000004,102000005,58,0.11588337,94.7583,1199,21.687325,30.555798,2.5050778,222.62929,-62.01803,200.69554,-0.85124856,0.3664779,0.9249567,0.08099621,18255590
102000000,102000030,102000029,102000030,33,1.9126327,22.46314,263,19.24034,31.080763,0.52040577,208.61458,-0.373981,108.779884,-0.6092261,0.037405092,0.7258392,0.03290702,18255586
102000000,102000048,102000047,102000048,25,3.575905,1.549182,20,18.492851,30.772814,62.418747,124.013054,65.569855,135.95517,-0.04820112,-0.03532305,0.038684748,0.010100787,18255789
102000000,102000055,102000054,102000055,27,3.060419,5.4221373,62,18.353844,31.247736,0.011185367,192.17632,-47.745674,111.96135,-0.04710416,-0.12526144,-0.042978972,0.010976899,14806448
102000000,102000073,102000072,102000073,32,2.0700274,8.434436,98,19.329622,31.084982,0.16704844,152.22256,-45.84046,215.74596,0.26178557,0.097644776,0.033332486,0.021229167,14805725
102000000,102000098,102000097,102000098,26,3.3080978,2.1516418,36,19.30986,31.053408,62.291607,115.02816,27.17505,134.26123,-0.04596601,-0.035489645,-0.03194952,0.009287089,18255528
102000000,102000116,102000115,102000116,37,1.3857181,9.8975525,144,19.5101,30.928337,0.2266454,195.25533,-67.99245,258.52863,-0.054753274,0.3352352,0.09500626,0.026817981,14806601
102000000,102000123,102000122,102000123,30,2.422044,8.692633,100,18.780426,31.224823,61.827896,163.8863,-76.34803,200.26894,0.085653715,0.09579048,0.1759412,0.013474894,14806574
102000000,102000141,102000140,102000015,48,0.5085914,0.0,27,20.932093,30.74156,1.6913167,199.10712,33.959717,3.731893,-0.099934556,-0.08676038,-0.015685255,0.012465648,14806364
102000000,102000166,102000165,102000001,62,0.019932542,0.0,111,21.830967,30.690493,2.5671532,326.06503,-22.271618,336.85773,-0.14293538,0.069967404,-0.10669618,0.019417727,18252863
102000000,102000180,102000179,102000180,48,0.5085914,12.651653,146,20.555363,30.46412,1.4209049,255.70302,69.69923,216.00578,-0.19284114,0.052359946,0.0026868118,0.032945883,18255810
102000000,102000191,102000190,102000191,37,1.3857181,10.155749,135,19.28994,30.161112,0.40297052,208.69171,41.76303,163.54788,-0.18536651,0.0033718077,-0.009186626,0.02353845,18255842
102000000,102000205,102000204,102000205,23,4.1794686,2.4959044,31,17.843204,29.875814,61.780556,146.84149,25.576702,118.42298,0.1265824,0.031376038,-0.013550823,0.009017088,18255806
102000000,102000001,102000000,102000001,62,0.019932542,103.62307,1239,21.888126,30.502888,2.6784418,220.48833,-58.196438,196.70651,-0.62012404,0.18543887,0.79016876,0.08223047,14807140
102000000,102000034,102000033,102000034,29,2.6188614,10.672143,115,18.835001,31.006226,0.32896227,172.21346,34.83374,104.43478,6.226483E-4,0.21326841,-0.27029803,0.0146226315,18255632
102000000,102000051,102000050,102000051,31,2.2394855,9.811486,121,18.8102,31.161928,0.28196296,230.17569,-52.17373,137.45108,0.12822002,-0.1800702,-0.376926,0.018159203,14806442
102000000,102000052,102000051,102000052,30,2.422044,8.692633,124,18.677734,31.164925,0.20650077,224.92899,-42.373123,127.61219,0.15473604,-0.18388443,-0.42632094,0.024773289,18256057
102000000,102000069,102000025,102000026,37,1.3857181,0.0,52,19.667162,31.081144,0.85658413,112.18844,54.370296,150.169,0.011630675,-0.0042792237,-0.027915392,0.011785503,14807401
102000000,102000102,102000101,102000012,51,0.36234027,0.0,36,21.192204,30.766582,2.0365572,103.02863,-195.24423,229.75403,0.05618807,-0.056696042,0.003018369,0.011157708,14806825
102000000,102000119,102000118,102000119,34,1.766336,10.93034,128,19.184734,31.040894,62.317005,182.59692,-78.440445,236.17317,0.15760821,0.0056364057,-0.026202163,0.021342918,14807132
102000000,102000120,102000119,102000120,33,1.9126327,9.983618,118,19.105398,31.088558,62.19251,172.72711,-79.602486,229.53659,0.06920697,-0.003399936,0.07769558,0.019484328,14806597
102000000,102000137,102000136,102000011,52,0.31970343,0.0,21,21.197441,30.771988,1.8794729,170.21332,-12.9418545,204.22491,-0.10400131,-0.06797858,-0.03685625,0.012028676,14806371
102000000,102000170,102000169,102000005,58,0.11588337,0.0,136,21.513893,30.685236,2.2552185,314.17316,36.99417,294.4429,-0.1551044,-0.057897206,0.0937811,0.029597787,18255797
102000000,102000184,102000183,102000184,44,0.75503564,11.360668,134,20.12791,30.356321,1.0614978,240.42773,61.409187,190.291,-0.19627458,-0.012129092,-0.2205012,0.025393808,18255809
102000000,102000187,102000186,102000187,41,0.98870814,11.446734,132,19.775364,30.264124,0.77715635,227.52545,51.6377,180.84416,-0.107993916,0.039902892,-0.10160289,0.025670584,18255809
102000000,102000188,102000187,102000188,40,1.0778745,11.877063,135,19.650478,30.218117,0.6888843,220.17987,49.049335,175.04388,-0.12461225,0.08304656,-0.108239144,0.0277859,18255817
102000000,102000201,102000200,102000201,27,3.060419,4.8196774,68,18.18513,29.949854,62.050014,171.42117,32.297367,127.878105,-0.13070542,0.029972041,-0.05757284,0.014026253,18255806
102000000,102000013,102000012,102000013,50,0.40789944,94.06978,1026,21.082071,30.726849,1.9682904,237.0985,-59.835495,211.82802,-1.9077466,0.6732497,1.0659707,0.07071601,18256011
102000000,102000022,102000021,102000022,41,0.98870814,68.16401,743,20.189228,30.991693,1.1566079,214.67734,-34.00685,175.07222,-0.1473223,-1.4121305,0.48384082,0.040934622,18255661
102000000,102000047,102000046,102000047,26,3.3080978,1.549182,22,18.567656,30.822206,0.0015532019,118.529274,72.04668,143.82608,-0.0076188054,-0.060533997,0.006114985,0.010774698,18255570
102000000,102000056,102000055,102000056,26,3.3080978,5.2500057,60,18.242981,31.26879,62.465096,179.54712,-44.35488,105.963455,-0.03917495,-0.102560826,0.025567047,0.01088505,14806448
102000000,102000081,102000080,102000081,24,3.8656828,2.6680357,38,18.697834,31.308596,61.861862,120.00654,-34.65955,163.52135,0.11794633,-0.007246188,-0.14776067,0.012278591,14807395
102000000,102000090,102000089,102000090,34,1.766336,6.024597,85,19.898968,31.155222,0.44913173,120.36833,-3.3661134,181.76051,-0.16169687,-0.09367523,-0.17880566,0.02060284,18255479
102000000,102000115,102000114,102000115,38,1.2758462,11.5328,124,19.61655,30.890068,0.3834564,199.13498,-67.92117,265.78903,-0.17717837,0.3610565,0.05128826,0.021632815,14806601
102000000,102000124,102000123,102000124,29,2.6188614,7.4877133,97,18.688616,31.250513,61.719128,161.5596,-75.96377,196.15002,0.05594081,0.040017605,0.1892642,0.01703212,14806806
102000000,102000149,102000148,102000149,40,1.0778745,2.840167,36,19.75879,31.239569,1.3735986,281.08362,-143.11525,159.77718,-0.021879312,0.027333084,-0.009859865,0.012993574,14806348
102000000,102000158,102000157,102000158,31,2.2394855,1.8073791,26,18.559256,31.842525,0.53687733,207.73933,-97.731735,160.63791,-0.06342667,-0.03494322,0.029104164,0.01054179,14806333
102000000,102000183,102000182,102000183,45,0.6871088,11.188538,136,20.218199,30.385218,1.1410836,241.33354,65.25239,199.35332,-0.27387145,-0.02070972,-0.12586112,0.025543809,18252863
102000000,102000192,102000191,102000192,36,1.5036365,9.381158,130,19.179474,30.142757,0.3243481,206.50394,41.82544,163.62268,-0.12277484,0.04147895,-0.096051976,0.02728781,18255817
102000000,102000009,102000008,102000009,54,0.24246909,91.05748,1093,21.41558,30.636255,2.264175,230.37283,-65.22666,207.63771,-1.3493515,0.34939584,0.8155058,0.07521765,18256012
102000000,102000026,102000025,102000026,37,1.3857181,50.09022,497,19.718174,31.040798,0.7697167,241.95712,-34.330185,157.03674,-0.5301115,-0.33758095,0.57660794,0.037393793,18256057
102000000,102000043,102000042,102000043,20,5.2888336,1.4631164,32,18.004993,30.901955,62.405205,140.62225,8.783239,87.66065,-0.08589462,-0.013798534,-0.006899971,0.009388859,18256011
102000000,102000060,102000059,102000060,22,4.5195556,1.6352477,28,17.866083,31.315048,62.22925,162.30573,-36.283707,96.34866,0.07386586,-0.07127605,0.0028901626,0.010270371,14806499
102000000,102000077,102000076,102000077,28,2.8311827,6.4549255,82,19.00656,31.219934,62.21027,143.03098,-44.293335,182.73424,0.119555786,-0.13780898,-0.062299285,0.015520527,14806582
102000000,102000094,102000093,102000094,30,2.422044,4.733612,75,19.558191,31.141731,0.10229385,129.56668,13.074448,159.83276,-0.34423766,-0.13092126,-0.28539264,0.020349555,18255472
102000000,102000111,102000110,102000111,42,0.9054624,15.577887,165,20.092285,30.780005,0.9885374,245.13179,-43.322308,320.20618,-0.114088476,0.30574492,-0.019537028,0.027038287,14806806
102000000,102000128,102000127,102000128,25,3.575905,4.991809,63,18.298025,31.437197,61.33346,149.91454,-68.22359,165.40816,0.0024799125,0.053988256,0.032986257,0.012306344,14806817
102000000,102000145,102000144,102000145,44,0.75503564,3.9590209,37,20.387026,30.930344,1.6486827,328.12564,-157.37514,102.95843,-0.03829335,-0.0062716827,0.0080764955,0.015023309,14806331
102000000,102000162,102000161,102000162,27,3.060419,1.549182,21,18.04915,32.04643,0.16393337,196.4254,-90.69747,143.58449,0.0070202923,-0.07958078,0.009094431,0.009694912,14806335
102000000,102000179,102000178,102000179,49,0.45657724,12.73772,156,20.66368,30.492039,1.5192871,259.99728,71.1004,217.90285,-0.3818159,0.1998927,0.23282287,0.03247779,18255846
102000000,102000196,102000195,102000196,32,2.0700274,6.6270566,98,18.731955,30.076803,62.478626,189.25928,30.896135,148.93694,0.0030462763,-0.031199818,-0.23504281,0.022748034,18256283
102000000,102000209,102000208,102000209,19,5.7238646,0.60245967,20,17.53976,29.81616,61.570515,136.35909,16.814209,94.17351,0.0075989845,0.01761498,0.0017426863,0.009881388,18255806
103000000,103000000,-1,103000000,63,0.0,105.08618,1265,9.920888,22.54909,8.429544,-29.344631,-32.42675,151.60374,-0.25652733,-0.44941413,2.054416,0.09251899,2325018
103000000,103000017,103000016,103000017,46,0.6235901,44.495953,542,10.232203,22.725332,7.6260376,-52.049854,-17.43011,137.63176,-0.41991755,0.8334918,-0.03568785,0.05131667,2366325
103000000,103000034,103000033,103000034,29,2.6188614,10.586078,142,10.608902,22.848055,6.4118104,-27.574667,-18.616903,74.85237,0.1826393,-0.034623977,-0.13432685,0.024070317,2366037
103000000,103000051,103000025,103000026,37,1.3857181,0.0,24,10.352313,22.894482,6.9302716,-81.45799,-81.975624,133.40121,-0.060003802,-0.020450918,0.061121635,0.018400662,2366830
103000000,103000068,103000067,103000068,23,4.1794686,3.5286925,57,10.607365,22.915558,5.548357,-46.32117,3.4283884,147.42987,-0.0039244597,-0.09299451,-0.27929989,0.011749338,2366373
103000000,103000085,103000084,103000085,41,0.98870814,24.959045,297,9.837614,22.796095,7.002968,13.490536,-49.16161,168.09132,0.2089452,-0.50986314,0.4007042,0.034865372,2325003
103000000,103000102,103000101,103000102,24,3.8656828,3.7008238,71,9.849215,23.201426,5.765351,-8.826846,-35.04858,100.04769,0.22416691,-0.1265226,0.2093822,0.01686395,2324994
103000000,103000119,103000118,103000004,59,0.08928783,0.0,122,9.671238,22.538267,8.255403,94.72271,-51.95187,113.85529,-0.4127847,-0.30036253,0.015713405,0.02987566,2368149
103000000,103000136,103000135,103000136,42,0.9054624,5.9385314,82,9.378855,22.984152,7.602846,20.92404,-67.941765,98.94047,0.185354,0.0028194727,0.29417625,0.030910322,2368479
103000000,103000153,103000152,103000153,43,0.8276991,2.3237731,35,9.296855,22.962105,7.3776193,55.16991,-83.29166,151.10866,-0.21521865,-0.010914088,-0.041036304,0.02599409,2368149
103000000,103000021,103000020,103000021,42,0.9054624,41.225456,510,10.320383,22.742035,7.3391886,-42.06561,-10.081843,142.63335,-0.23490776,0.49209917,0.08762705,0.052457802,2366033
103000000,103000030,103000029,103000030,33,1.9126327,24.614782,269,10.55713,22.752167,6.662856,-36.289734,0.99041706,105.1493,-0.1431439,0.0039125383,0.27605316,0.025464147,2366035
103000000,103000055,103000054,103000027,36,1.5036365,0.0,36,10.415884,22.742912,6.965947,101.986755,-52.9807,168.66702,0.014204831,-0.04496819,-0.017097848,0.00842312,2366382
103000000,103000064,103000063,103000064,27,3.060419,4.131152,59,10.473215,22.92652,5.9097795,-56.685116,-1.919566,170.4668,0.12595539,0.032937054,-0.27936444,0.014751987,2366370
103000000,103000089,103000088,103000089,37,1.3857181,21.08609,245,9.795055,22.87707,6.6872582,9.708912,-57.113594,146.42245,0.33593547,-0.27652368,0.49216586,0.028377555,2325006
103000000,103000098,103000097,103000098,28,2.8311827,7.2295165,83,9.847481,23.126305,5.9805255,-15.000513,-30.123896,112.27728,0.2372287,-0.15488617,0.14612871,0.013106744,2366120
103000000,103000123,103000122,103000123,55,0.20754863,14.028705,174,9.59542,22.568165,8.120657,69.88228,-63.261,112.52466,-0.37776923,-0.48815632,-0.13940142,0.05845656,2368459
103000000,103000132,103000131,103000132,46,0.6235901,8.348371,103,9.44032,22.838392,7.7666597,25.991459,-70.69852,96.460014,0.017204167,0.18545939,0.22424558,0.031891502,2368480
103000000,103000157,103000156,103000157,39,1.173417,2.4098387,27,9.217655,23.112104,7.072481,37.199413,-77.35333,139.52853,-0.11408526,-0.022559943,0.0023718483,0.014965304,2368149
103000000,103000162,103000161,103000126,52,0.31970343,0.0,20,9.532164,22.66113,8.0758505,47.500797,-47.687572,150.72011,0.002981737,0.011071643,-0.105343156,0.012406464,2325576
103000000,103000009,103000008,103000009,54,0.24246909,95.2747,978,9.99508,22.606415,8.077376,-32.15576,-29.314915,163.22772,-0.9278295,0.91975147,1.5012612,0.067503996,2366061
103000000,103000042,103000041,103000042,21,4.888449,0.774591,23,10.757615,22.872116,6.043801,-22.892353,0.7177667,79.83273,0.057062205,-0.097007535,-0.12586534,0.0124672325,2366044
103000000,103000059,103000058,103000059,32,2.0700274,7.1434507,81,10.335921,22.870296,6.466766,-22.11949,-36.01833,215.73022,-0.012855544,-0.15819359,-0.4135054,0.018265255,2366373
103000000,103000060,103000059,103000060,31,2.2394855,6.1106625,74,10.346313,22.910013,6.356292,-39.821167,-32.564655,213.97891,-0.0646655,-0.14660059,-0.3852989,0.017668873,2366373
103000000,103000077,103000076,103000014,49,0.45657724,0.0,256,9.921244,22.627687,7.7305818,48.119072,-21.303013,204.64006,0.56624883,-0.3327438,0.3415096,0.032255236,2324986
103000000,103000110,103000109,103000110,31,2.2394855,3.6147583,51,9.605886,23.02941,6.283913,43.023075,-99.6598,87.91502,-0.08612047,-0.10509317,0.08699901,0.01833698,2324911
103000000,103000127,103000126,103000127,51,0.36234027,13.770508,186,9.509267,22.658932,7.9420524,49.137875,-67.55352,106.132095,-0.26971087,-0.32293016,-0.209488,0.054714724,2368487
103000000,103000128,103000127,103000128,50,0.40789944,14.200836,177,9.489849,22.696423,7.9184513,44.453213,-71.837654,107.44394,-0.4268606,-0.30369925,0.18317086,0.039852597,2368480
103000000,103000141,103000140,103000141,37,1.3857181,5.1639404,62,9.33367,23.181984,7.311416,8.837157,-59.225388,100.14178,-0.011768118,-0.12360516,-0.058622688,0.022957014,2322563
103000000,103000145,103000144,103000145,33,1.9126327,2.7541015,39,9.348606,23.305832,7.1213436,9.123494,-43.209538,92.81575,-0.048387427,-0.010531099,-0.0528739,0.015776306,2368485
103000000,103000013,103000012,103000013,50,0.40789944,73.069756,696,10.120653,22.687687,7.871109,-65.71137,-27.585756,140.85999,-0.25468138,1.2159165,0.06862051,0.059589777,2366399
103000000,103000038,103000037,103000038,25,3.575905,3.9590209,65,10.702927,22.836603,6.2834578,-9.078924,5.1350265,78.0146,-0.15938236,-0.2289009,-0.21500334,0.0138266925,2366073
103000000,103000056,103000055,103000028,35,1.6302707,0.0,53,10.372428,22.761593,6.86178,67.996475,-56.683437,209.7578,0.02717703,-0.22249614,-0.21001284,0.010859945,2366386
103000000,103000063,103000062,103000063,28,2.8311827,4.4754148,65,10.432555,22.899115,6.002902,-43.990448,-13.784503,178.26227,-0.11359234,-0.14667594,-0.45565856,0.019494379,2366399
103000000,103000081,103000080,103000081,45,0.6871088,24.959045,307,9.871434,22.666927,7.3489957,23.935154,-42.42984,190.05846,0.58630776,-0.42376995,0.66474944,0.03729095,2325326
103000000,103000106,103000105,103000106,20,5.2888336,3.098364,38,9.904402,23.316095,5.6064215,-17.537067,-47.78803,69.519585,0.06336256,-0.022735836,-0.025708191,0.007653517,2324994
103000000,103000124,103000123,103000124,54,0.24246909,13.51231,167,9.590148,22.590487,8.064517,65.57834,-64.91885,109.2942,-0.2894135,-0.37917092,-0.23529764,0.05477293,2322537
103000000,103000131,103000130,103000131,47,0.5641766,8.692633,125,9.453662,22.81603,7.8073096,39.77238,-74.438095,115.42134,-0.556067,-0.20192935,0.217217,0.040344123,2368534
103000000,103000149,103000148,103000149,29,2.6188614,1.4631164,24,9.281864,23.37917,6.932186,14.2567625,-14.763906,77.09901,0.06742808,-0.020417288,-0.043593843,0.014457492,2322555
103000000,103000003,103000002,103000003,60,0.064493395,93.20912,1272,9.949453,22.565239,8.331618,-31.628214,-30.200748,156.14818,-0.43040654,-0.1338454,2.0747342,0.10329803,2366320
103000000,103000018,103000017,103000018,45,0.6871088,43.54923,506,10.267182,22.73152,7.564481,-48.92007,-16.736023,138.85727,-0.45778024,0.5997372,0.009096438,0.04797259,2366398
103000000,103000033,103000032,103000033,30,2.422044,15.405755,179,10.613492,22.819239,6.5028086,-35.21137,-18.761194,89.63564,0.03851057,0.031502355,-0.3337227,0.020663096,2366096
103000000,103000067,103000066,103000067,24,3.8656828,4.905743,60,10.5684395,22.912008,5.642254,-42.97224,7.1377897,153.80737,0.0053007803,-0.08941984,-0.3153287,0.011692973,2366349
103000000,103000069,103000068,103000069,22,4.5195556,1.4631164,42,10.597359,22.905592,5.436937,-31.508236,15.882878,136.42749,0.07453159,-0.008003704,-0.25980693,0.015789153,2366383
103000000,103000084,103000083,103000084,42,0.9054624,23.926256,267,9.846347,22.762613,7.0892406,17.539736,-45.000664,177.00647,0.19954467,-0.30560842,0.28309575,0.033002988,2324994
103000000,103000103,103000102,103000103,23,4.1794686,3.0122986,57,9.843011,23.224922,5.719482,-5.7884574,-40.638504,86.82685,0.28611994,-0.12460686,0.118258856,0.014063136,2324998
103000000,103000118,103000117,103000003,60,0.064493395,0.0,94,9.691145,22.532763,8.291312,103.485435,-43.73095,109.87936,-0.3483042,-0.33406514,0.26834923,0.030049453,2368459
103000000,103000120,103000119,103000005,58,0.11588337,0.0,133,9.642172,22.550014,8.239704,86.509636,-56.432224,108.75271,-0.4532675,-0.34921762,0.21615404,0.037910804,2368149
103000000,103000133,103000132,103000133,45,0.6871088,7.3155823,93,9.426876,22.876867,7.7307634,25.827465,-68.069664,96.072624,0.14743033,0.29002315,0.26659137,0.029402148,2368487
103000000,103000005,103000004,103000005,58,0.11588337,94.24191,1219,9.974058,22.58459,8.253452,-32.79553,-29.810122,158.2155,-0.7209167,0.2968084,1.6140248,0.093074694,2366061
103000000,103000012,103000011,103000012,51,0.36234027,85.03288,802,10.086533,22.672405,7.9127836,-63.206783,-32.094734,147.16241,-0.8426581,1.310539,0.5675268,0.06587832,2366427
103000000,103000039,103000038,103000039,24,3.8656828,3.0122986,62,10.722339,22.849533,6.211769,-7.234606,6.0040507,77.6452,-0.108911686,-0.24174914,-0.21755551,0.015705608,2366031
103000000,103000046,103000028,103000029,34,1.766336,0.0,26,10.503648,22.8768,6.743467,-115.3666,93.6576,96.877815,0.1274963,0.061914805,-0.100857854,0.008612415,2366190
103000000,103000048,103000047,103000048,34,1.766336,1.6352477,25,10.466603,22.850288,7.113537,1.7434424,8.924227,27.721468,0.008110076,-0.119752295,-0.025021689,0.017893262,2365659
103000000,103000082,103000081,103000082,44,0.75503564,25.04511,315,9.864266,22.697363,7.267076,21.48898,-40.794968,184.22711,0.40445468,-0.27917412,0.44513902,0.0413307,2324983
103000000,103000105,103000104,103000105,21,4.888449,3.442627,37,9.877364,23.292486,5.6425333,-16.230608,-49.38655,72.65095,0.07282015,0.019827183,0.034386653,0.005435556,2325033
103000000,103000112,103000111,103000112,29,2.6188614,2.6680357,40,9.559987,23.132164,6.149794,29.460611,-115.20653,100.45836,0.04756962,-0.0904023,-0.04570011,0.016068278,2325318
103000000,103000139,103000138,103000139,39,1.173417,5.2500057,64,9.374103,23.10929,7.425084,14.500061,-68.9712,102.80661,0.09975698,-0.30180004,0.2053592,0.02438241,2322551
103000000,103000146,103000145,103000146,32,2.0700274,2.4959044,48,9.317341,23.326086,7.0816765,5.4963336,-27.878307,84.63776,-0.050559722,-0.14771599,-0.1514698,0.022395035,2368481
